age,black,re75,treated,re78
39,0,2835.8362,0,3643.5376
40,0,3337.6003,0,3434.3833
41,0,2929.5151,0,3496.9119
41,0,3053.3298,0,2006.2585
24,0,2578.0518,0,1091.2028
25,0,1129.5129,0,495.47476
27,0,3149.0825,0,2704.3547
28,0,2208.5962,0,2893.0095
27,0,2097.061,0,2749.1064
24,0,2400.9048,0,2854.6909
25,0,1742.3041,0,2353.1599
27,0,2016.2234,0,1895.355
26,0,2270.1741,0,3715.2627
52,0,3858.2852,0,4026.4224
51,0,4035.6675,0,3957.5508
52,0,2740.9719,0,3561.0386
55,0,4001.7402,0,3440.3904
55,0,4686.7993,0,4135.313
52,0,3408.325,0,4065.7446
53,0,4471.7803,0,3077.6079
53,0,4614.9907,0,3606.9675
52,1,4758.6807,0,5012.8423
43,0,3574.2761,0,3471.7356
46,0,4139.9092,0,4086.8347
43,1,4015.7212,0,4039.3455
43,0,2216.4163,0,3154.9519
43,0,3073.4277,0,2792.6294
46,0,3076.6653,0,2483.9329
45,0,2209.8833,0,1726.1613
44,0,3009.9541,0,1938.6843
42,0,2955.7603,0,3276.4514
42,0,3266.4829,0,1709.1421
41,0,2258.8506,0,2389.0869
40,0,4384.2959,0,5455.0127
41,0,2984.5439,0,2927.1658
41,0,3764.3179,0,3776.2231
42,0,3286.2778,0,1937.1234
41,0,3216.9329,0,1204.4714
42,1,2728.4436,0,4089.8884
42,1,2727.146,0,2642.4309
41,0,2320.1174,0,2715.1975
39,0,2544.8105,0,4043.7666
41,1,3798.1082,0,3465.4165
39,0,3117.0481,0,3151.5544
40,0,2046.5404,0,1007.703
39,0,2920.7544,0,4155.3179
40,0,1765.1296,0,1008.5555
39,0,3051.2327,0,3882.4431
39,0,2074.1738,0,3429.4314
23,1,690.70642,1,2523.0601
23,1,377.91602,1,1613.9333
26,1,2651.0496,0,2881.7175
25,0,1031.6222,0,2267.3191
24,1,1753.2279,0,1896.6848
23,1,1888.0306,0,2066.6487
25,1,1925.0305,0,1253.0302
26,1,818.92102,1,3280.5039
25,1,1754.8928,0,2329.5488
53,0,4267.9077,0,3295.5627
52,0,4194.2896,0,4095.02
53,0,3942.6628,0,3523.5603
53,0,4558.8174,0,4446.5503
53,0,4293.5527,0,4467.9751
51,0,4318.4907,0,4876.6533
52,0,6187.1943,0,5819.4697
50,0,3001.8452,0,2808.6746
53,0,4644.1484,0,4569.6108
43,0,2250.9866,0,2927.4534
42,1,3964.5723,0,4037.209
40,1,3362.7766,0,4713.3481
42,0,3256.9067,0,3474.1438
40,0,2992.9983,0,3595.9397
42,1,2946.6848,0,3408.9475
39,0,2749.7961,0,1587.0828
39,0,2268.2529,0,1365.8728
43,0,3466.5522,0,3186.2402
43,0,2437.1606,0,1969.1398
43,0,3005.7288,0,3378.8279
43,0,2327.0767,0,2453.2798
44,1,2917.8801,0,1811.6475
42,0,5065.9561,0,2490.9299
45,0,3780.3469,0,2480.1997
42,0,2855.9524,0,2600.6995
42,0,2999.9419,0,3862.9531
43,0,3192.7871,0,2672.8945
28,0,2433.8423,0,3479.874
27,0,1420.0701,0,2504.9985
27,0,336.32431,1,1918.3777
24,0,1862.9744,0,3120.04
27,0,2027.7732,0,2785.2571
25,0,2471.1606,0,2747.4438
26,0,2652.7734,0,3067.9021
24,0,1411.6233,0,1851.6923
25,0,2288.1929,0,3602.384
23,1,1425.5227,0,3746.4717
25,0,2411.9858,0,2130.9265
22,1,1390.0676,0,1839.3522
24,1,1733.1627,0,714.67529
25,1,1336.6443,0,2523.8479
22,1,1433.1893,0,2117.5334
22,1,874.2467,1,1829.0221
24,1,424.63892,1,1982.8789
24,1,2004.392,0,2362.2329
49,1,2650.2893,0,2490.064
52,1,4139.6143,0,4681.2153
50,1,3945.1719,0,4720.5552
51,1,2993.145,0,4806.4199
50,1,4703.7354,0,3143.4734
50,1,4204.1025,0,2608.998
49,1,4042.7566,0,3452.0427
48,1,4379.9072,0,5059.4141
50,1,2284.3706,0,2653.9727
44,0,3930.071,0,2304.189
44,0,4691.6636,0,5012.0107
45,0,4378.146,0,4803.9399
42,0,3549.3335,0,2942.0933
44,0,3219.5767,0,3078.5854
42,0,3327.6199,0,4673.689
43,0,3360.4075,0,2425.0771
43,0,3954.6704,0,4312.8862
43,0,2547.6052,0,2266.0559
25,1,1285.0984,0,828.97638
26,1,2929.0095,0,3582.8049
28,1,2035.6052,0,2662.9861
26,1,1751.8307,0,2242.2886
27,1,2185.071,0,2213.9167
27,1,1683.027,0,1888.3221
25,1,1949.098,0,3624.6064
27,1,1538.8469,0,2265.4592
28,1,1970.8197,0,2501.2085
23,0,1753.5222,0,4368.9243
19,0,1504.4674,0,2666.0251
23,0,1886.2025,0,2686.8503
20,0,1605.6188,0,1508.2964
21,0,2211.0337,0,2479.6929
20,1,1594.8713,0,2069.5657
20,0,2429.3826,0,2940.1619
22,0,2605.3401,0,3372.9641
19,0,2141.1013,0,2758.8843
24,0,1061.002,0,2247.4768
25,0,2444.2219,0,2129.9309
25,0,2582.7178,0,2280.2607
28,0,1750.6471,0,3285.8464
26,0,473.25665,1,2857.7271
25,0,2095.5876,0,3059.3567
25,0,2606.4282,0,3270.6626
26,0,1951.1709,0,1297.2081
25,0,1107.6726,0,1663.8674
41,1,2843.8262,0,3047.1179
39,0,2601.9321,0,2152.6318
39,0,2033.3633,0,2714.6057
39,0,2878.2515,0,2385.8525
41,0,2912.7542,0,2304.0684
39,0,2295.395,0,1872.6829
38,0,3068.0789,0,3996.6956
42,0,2631.4346,0,2301.1296
39,0,1666.1761,0,3242.7844
34,0,3006.3037,0,3107.8369
36,0,2906.0933,0,2832.7063
35,0,3541.1079,0,4192.3091
36,0,3024.6555,0,3800.3301
33,0,3414.1445,0,3444.6829
36,0,2677.5249,0,2673.1511
35,0,2589.3662,0,1851.3208
35,0,3153.5464,0,2554.9587
36,0,1755.2791,0,225.59196
21,0,1038.9158,0,1864.5364
21,0,2743.5193,0,2831.8196
20,0,1756.3568,0,1851.386
20,0,1656.5709,0,1673.3275
20,0,1477.8842,0,157.85677
21,0,2481.3792,0,1149.5675
21,0,2321.5737,0,2055.7837
19,0,505.55118,1,1330.2827
21,0,1083.074,0,1002.1697
46,1,2979.0771,0,2603.2656
45,1,2826.1667,0,3800.5735
48,0,3066.8562,0,3405.8398
46,0,4421.6177,0,3824.946
47,0,3218.6536,0,2334.9326
45,0,2761.0989,0,2594.6267
47,0,3293.8872,0,3348.156
48,0,4940.4966,0,2573.0002
48,0,4567.7334,0,4538.0176
53,0,5018.54,0,4972.8843
52,0,4601.4639,0,3712.5732
54,0,5290.0688,0,3817.793
54,0,4970.0557,0,5020.0298
54,0,3689.1692,0,2651.2825
54,0,4278.1787,0,4569.4517
54,0,4635.0044,0,4850.4404
54,0,3255.5444,0,4873.9404
54,0,4633.4858,0,4348.5366
27,0,2091.064,0,3106.2266
26,0,2602.7017,0,4185.6021
26,0,1141.8501,0,2785.0796
26,0,2285.9614,0,3104.5261
28,0,2174.5708,0,1873.8071
27,0,183.04794,0,92.842148
28,0,2622.7869,0,3310.5969
28,0,1811.9156,0,1021.4301
28,0,4141.4976,0,3225.5
44,1,3439.4915,0,3303.1089
43,0,3103.321,0,2599.1482
45,0,3496.2039,0,2814.7974
46,0,3290.7759,0,3163.6616
45,0,3102.5464,0,2613.76
44,0,2418.7808,0,1805.5898
43,0,3868.8022,0,2429.915
44,1,2693.8369,0,1994.7795
45,0,2977.7827,0,3277.4844
30,1,126.72164,1,1046.3491
27,0,1069.9779,0,1972.9106
28,0,1632.9954,0,2432.4814
29,0,2646.3611,0,3278.7324
27,0,1554.7571,0,1223.3717
31,0,1572.889,0,2565.208
31,0,2609.1089,0,2033.6304
28,0,1722.1742,0,1641.5656
29,0,3230.2844,0,2447.3679
25,0,1190.9296,0,1830.6951
23,0,1168.873,0,2044.9612
26,1,812.13977,0,1017.9084
25,1,1483.4049,0,816.96552
25,0,1502.8301,0,2589.8989
23,0,2168.9812,0,2774.9463
24,0,1026.8579,0,981.05878
22,0,1583.0281,0,1860.1312
25,0,827.10968,0,1307.9955
36,1,2332.0129,0,2332.7104
38,1,1566.6732,0,2449.1353
38,1,2722.655,0,2611.5784
35,1,2692.4824,0,2426.8506
37,1,2506.8875,0,1100.3599
37,1,2927.4409,0,3690.8899
36,1,3925.0156,0,4648.8506
35,1,2692.3408,0,3652.9385
38,1,3417.5593,0,2936.2065
53,1,3415.2075,0,3727.053
51,0,3909.1926,0,2515.928
51,0,3411.7183,0,2503.6047
53,1,3829.0425,0,4301.4023
54,1,5643.665,0,4371.5
55,1,5422.8569,0,5840.1113
53,1,4166.3325,0,3275.7922
55,1,4745.1099,0,4246.229
54,1,3831.7993,0,3307.1255
53,0,4376.8486,0,4500.9736
51,0,4508.9678,0,5091.3677
51,0,4316.8564,0,4066.833
53,0,3628.7163,0,3269.3286
51,0,3939.9448,0,2460.0989
51,0,3539.3801,0,3726.6235
49,0,2936.6472,0,3378.1653
49,0,3414.304,0,3470.9954
51,0,4344.0986,0,4635.1553
22,1,372.94321,1,1433.3594
24,0,2794.9058,0,2849.8816
23,1,787.32819,0,570.84705
22,0,2051.4958,0,2044.5327
22,1,1303.0715,0,1382.2455
25,0,2186.5549,0,2442.0793
23,1,1117.8596,0,974.09259
24,0,1627.8712,0,1303.9297
22,1,1709.1191,0,1863.1735
22,0,3078.5127,0,2962.8035
21,0,1505.2072,0,1009.8192
21,0,0,1,1984.9424
21,0,2109.667,0,2361.8806
21,0,2332.1458,0,3037.3135
24,0,1697.365,0,3143.6157
21,0,1896.4285,0,898.79413
22,0,1002.6603,0,605.00397
23,0,4004.7896,0,3600.4758
39,1,2581.8936,0,2257.8193
37,1,4598.7998,0,4027.1309
35,1,1387.2047,0,933.07556
38,1,3344.0327,0,3920.8357
35,1,2375.6174,0,2647.8069
36,1,3640.6628,0,2514.4939
38,1,1595.9163,0,577.42444
38,0,2807.0581,0,2605.2446
37,1,3290.2974,0,2356.769
44,1,3199.3276,0,2419.8694
46,0,2750.9644,0,3135.1006
47,0,2677.2368,0,4523.9897
45,0,3172.4678,0,5224.8159
45,0,3022.3684,0,3429.3279
46,0,3110.2378,0,1795.8757
47,0,3482.2253,0,3565.9141
46,0,2356.866,0,3273.5779
47,1,3487.8254,0,3373.5547
25,1,1426.1449,0,2274.7869
28,0,1661.9496,0,2886.6694
26,0,1444.0782,0,1842.4539
26,0,935.6571,0,2078.1733
26,0,1918.2383,0,1350.4237
25,0,2082.5522,0,1657.9308
26,0,1723.5654,0,2424.4119
27,0,2866.6575,0,1496.8657
26,0,1898.9655,0,1306.2968
29,1,1091.0444,0,2232.0273
26,1,2736.2524,0,2742.0691
28,0,3174.2588,0,3474.7942
28,1,1847.627,0,1816.5651
29,1,2259.6499,0,3308.0867
28,1,1359.7429,0,3509.3147
29,1,1910.3578,0,1526.2976
25,1,1507.0916,0,1960.2827
28,0,2941.9702,0,3630.8079
34,0,3533.1882,0,2945.5527
34,0,2976.5327,0,2575.3103
33,1,2168.9236,0,2005.7886
35,0,2294.3276,0,2307.0791
35,0,2491.7502,0,2439.1455
36,0,3710.6167,0,3205.0405
36,0,3396.8352,0,3484.8125
35,0,2693.844,0,2410.2383
36,0,2952.1973,0,2690.7998
30,0,1735.6022,0,2439.1965
30,0,1062.0488,0,823.93243
30,0,2530.3237,0,1765.0751
30,0,1545.9392,0,1548.6804
30,0,3232.2419,0,2154.8738
27,0,2959.3086,0,3613.8704
28,0,1900.0824,0,2486.1292
27,0,2688.6719,0,3013.1284
28,0,3202.1863,0,2719.1655
40,0,2883.4612,0,3565.6162
41,0,3645.0969,0,3117.2065
40,0,2702.1443,0,4045.231
40,0,2838.2979,0,2603.0601
42,0,3576.6821,0,3758.1641
41,0,2096.3132,0,2088.6814
40,0,3162.1423,0,3306.9731
42,0,4143.5361,0,3343.8218
41,0,3341.0176,0,4750.6123
29,1,1984.4587,0,2297.5356
26,1,1583.449,0,1879.6443
28,1,1641.4348,0,2319.4763
27,1,2426.824,0,3185.9216
29,1,2894.6216,0,3113.708
28,1,3041.9331,0,3610.916
27,1,1110.8044,0,2429.4805
29,1,1881.4072,0,808.07196
28,1,1953.9137,0,985.87732
44,0,3902.1121,0,3183.0383
46,0,3367.7661,0,3669.4656
45,0,3563.209,0,4121.9976
45,0,3473.3855,0,2721.1506
48,0,3329.0347,0,3545.574
44,0,2691.0591,0,3465.3591
45,0,3320.4934,0,2795.6965
46,0,4575.854,0,4127.5474
48,0,3976.4126,0,3980.2705
29,1,2647.968,0,1943.6075
29,0,2576.3804,0,2543.656
30,1,2288.2878,0,1620.6963
28,1,2522.6426,0,1144.4669
29,1,1205.2572,0,2240.2444
30,1,2803.3879,0,3093.1765
30,1,2584.4106,0,3703.5674
29,1,2696.2261,0,2227.0427
28,0,3000.001,0,3095.729
47,0,3862.7202,0,3840.2097
50,0,4149.1484,0,3721.0222
50,0,4321.96,0,3958.429
49,0,3222.0554,0,3844.5708
48,1,3564.5781,0,2082.6926
49,0,4235.165,0,3316.9644
49,0,2942.6563,0,3248.1462
48,0,2946.4438,0,2852.6428
49,0,3656.9622,0,3974.0095
39,1,3243.7727,0,3161.8845
40,1,2990.4487,0,1609.7346
40,1,4874.3613,0,4689.1538
42,1,3840.6985,0,2849.8201
43,1,4055.5586,0,2896.0964
42,1,4060.907,0,4605.9482
40,1,2839.7344,0,1991.5155
41,1,3446.5161,0,2992.1626
39,0,3356.0503,0,2645.054
22,0,1797.7117,0,2399.8037
23,0,1222.3453,0,1523.2966
23,0,2647.8521,0,3928.0588
22,0,2147.1582,0,2044.3146
22,0,2527.8223,0,2406.9387
21,0,1001.9796,0,3122.2136
23,0,2023.4275,0,2205.2346
23,0,1587.2795,0,2194.4121
24,0,1560.9194,0,0
46,0,2670.5034,0,2738.4956
47,0,2572.1404,0,2153.437
49,0,5985.1021,0,4104.2739
47,0,2466.0549,0,2594.7676
46,0,3345.3672,0,2611.3364
49,0,4304.7783,0,3824.4602
47,0,2882.2703,0,2621.7612
48,0,3696.7832,0,2304.5862
47,0,2970.0845,0,4406.6558
50,0,4258.6611,0,2889.1528
47,0,3309.2715,0,3265.3882
49,0,3458.6379,0,4133.8062
47,0,3496.1282,0,4174.6494
49,0,4048.5679,0,2389.1296
49,0,4854.0327,0,5221.9912
46,0,3746.8145,0,4149.8979
50,0,3836.3054,0,2934.762
47,0,2700.6633,0,1497.8016
30,0,2921.4919,0,3245.2483
32,0,3846.3059,0,3266.6597
32,0,1193.0687,0,1324.9945
31,0,2267.9585,0,2974.4431
29,1,2204.7546,0,1462.7428
29,0,1441.6639,0,2116.0098
29,0,1419.2761,0,3239.3508
29,0,2231.6072,0,3418.2373
32,0,2077.7031,0,2448.593
54,1,3414.2961,0,4015.2048
54,1,4464.043,0,3321.1892
54,1,4111.1641,0,2890.8113
54,1,4136.3042,0,3271.9495
51,1,2342.4246,0,3270.4028
52,1,3676.2603,0,3096.4827
52,1,4942.5303,0,5692.8975
54,1,3779.0188,0,3023.623
55,1,3215.1238,0,3261.4919
24,1,1478.6293,0,1598.5569
24,1,863.99384,0,619.45288
26,1,2331.0566,0,2020.2885
25,1,1850.1936,0,3340.7107
23,1,2021.4866,0,3103.4109
22,1,498.80966,1,1116.8517
24,1,1811.3088,0,2734.0688
23,1,1723.4186,0,2112.0435
25,1,2434.1445,0,2096.9585
18,0,295.78284,0,1196.9089
19,0,1921.6656,0,2869.6438
19,0,1307.9531,0,1511.5742
20,0,313.24597,1,2260.5181
19,0,562.87244,0,1052.2711
21,1,845.25867,1,1638.3882
18,0,315.85062,1,591.30328
19,0,697.58496,0,1516.5376
21,0,1322.3267,0,143.91664
19,1,1235.3209,0,1656.925
22,1,1791.6472,0,1776.2732
21,1,1656.834,0,2515.5725
22,1,1397.9911,0,1171.8534
21,1,275.72559,1,1446.7214
23,1,1811.6125,0,980.29645
23,1,1503.438,0,995.26617
20,1,198.63785,1,693.94299
21,1,2414.9519,0,2364.5623
23,0,1831.9053,0,738.36444
20,1,1602.6534,0,2444.8511
21,0,1848.0436,0,2435.0364
23,0,2890.959,0,3535.5051
20,1,1530.3918,0,659.32672
23,0,1274.9602,0,991.30261
22,0,1324.6704,0,2264.4504
19,0,1407.7057,0,1695.9369
23,0,1713.557,0,1031.5541
34,0,3559.0669,0,2125.1262
36,0,2009.594,0,2059.9631
35,0,3349.1023,0,3623.9019
34,0,3398.479,0,2481.7173
36,0,2951.3882,0,2049.0015
35,0,2573.6663,0,3788.1462
33,0,2437.3071,0,1493.8287
35,0,2018.5869,0,2219.949
33,1,2235.5757,0,2647.6694
41,0,3951.7944,0,4255.4624
39,0,2646.7898,0,2310.7656
39,0,2589.3923,0,2395.7932
39,0,1949.5914,0,1642.8623
39,0,3084.4492,0,3882.1631
40,0,2695.4702,0,2360.562
40,0,3158.8608,0,3280.4016
41,0,3856.7446,0,4466.7939
39,1,2296.3237,0,2037.7585
25,0,2665.6135,0,2805.5886
27,0,2853.3025,0,2846.5142
28,0,1822.3627,0,1321.1818
28,0,1174.7869,0,1418.131
29,1,1740.9641,0,2648.5278
26,0,2775.4036,0,1783.7201
27,0,3095.9263,0,3616.042
28,0,1870.0957,0,1474.2848
25,0,711.32294,1,1790.8442
19,0,1201.6941,0,2415.4106
19,0,1648.071,0,2668.1982
18,0,1497.1406,0,2991.4729
19,0,1289.172,0,1324.4785
21,0,1461.8207,0,2064.3555
19,0,1654.2426,0,1359.6619
18,0,2252.1042,0,2728.7229
20,0,847.7052,1,1306.4795
20,0,1544.7961,0,3599.9783
33,0,3162.7705,0,2435.0757
36,0,2250.4475,0,2108.5366
34,0,2656.5652,0,2472.248
34,0,2957.2954,0,3220.2622
34,0,2179.8877,0,2110.0291
35,0,2836.2476,0,2444.3508
35,0,3375.9817,0,3308.1072
35,0,2228.7102,0,1819.6173
35,1,2941.8884,0,4004.7988
37,0,3889.4595,0,3512.9336
38,0,3851.3977,0,3150.2705
35,0,3288.0288,0,2927.8635
38,0,2717.0903,0,2716.0513
37,0,2992.8879,0,2483.031
35,0,3500.4172,0,4852.2173
35,0,2577.8125,0,1764.7
35,0,2738.0437,0,2889.3101
36,0,2553.4875,0,3067.249
26,0,2302.9985,0,1907.5927
26,0,3414.4719,0,4379.2251
27,0,1913.5375,0,1826.0671
28,0,1910.6301,0,1548.6475
26,0,1495.5697,0,3454.884
27,0,757.60999,0,1639.0934
26,0,1719.2021,0,2166.9937
25,0,3657.356,0,3107.3762
27,1,1922.5475,0,531.00079
22,0,1569.7015,0,3813.3289
20,1,1726.3936,0,2939.9448
21,0,1565.5653,0,2282.189
23,0,2401.7832,0,3406.1165
21,0,1021.9592,0,906.85895
22,0,1468.2766,0,740.86316
22,0,2471.6812,0,3719.3135
23,0,2345.9436,0,2486.2649
24,0,1763.1133,0,1991.9954
51,0,3719.6284,0,3840.4949
49,0,4169.9907,0,4069.6233
51,0,3685.9028,0,2846.0017
50,0,4780.7803,0,5512.2959
51,0,4214.4048,0,3310.7605
51,0,3031.4731,0,3189.7166
51,0,3242.2874,0,4553.9619
53,0,4147.7744,0,3664.4204
50,0,5547.4585,0,3090.0046
34,0,2665.7295,0,2914.3467
36,0,3133.7046,0,1879.9574
35,0,2544.8313,0,2286.9404
35,0,2854.7004,0,3016.2708
35,0,1891.2913,0,3081.0374
33,0,2167.2661,0,2810.9746
36,0,3787.2239,0,4203.2969
34,0,1630.9976,0,968.41284
37,1,2775.7781,0,2737.6084
29,0,3039.269,0,3967.0889
26,0,3420.5906,0,2245.0405
27,0,2353.3643,0,3013.7639
28,0,2023.6125,0,1311.639
26,0,3217.1946,0,3006.5479
27,0,2491.2996,0,2261.9268
26,1,1090.5686,0,2122.0178
28,0,1877.2966,0,3077.8574
28,0,1914.5951,0,2754.8784
34,0,2117.0735,0,2837.9287
34,1,3110.3538,0,2174.959
34,0,2252.2134,0,1690.8711
31,0,1746.8334,0,1984.5679
33,0,2002.5876,0,2352.6714
35,0,2460.8901,0,1729.6771
31,0,2918.2644,0,4167.6509
31,0,2763.396,0,2940.7668
33,1,1986.9938,0,2303.9319
24,1,496.23477,1,1371.2269
24,1,1083.8168,0,1592.0304
25,1,1662.7467,0,2531.9192
24,1,1999.7871,0,2168.998
24,1,2934.9678,0,3841.0254
23,1,945.76208,0,1451.104
25,0,2546.4043,0,2082.8467
26,1,1217.5945,0,2175.165
25,1,1865.9548,0,1632.3704
24,1,1326.1677,0,2449.9666
21,1,2312.9929,0,3382.5488
21,1,2211.8193,0,2491.7241
23,1,1599.7551,0,2823.7759
20,1,1448.1112,0,1096.6879
20,1,1858.1165,0,2046.285
21,0,1735.8274,0,3930.9106
22,1,1018.5822,0,1625.0096
21,0,407.20325,1,1418.3494
27,0,953.06702,1,2637.2395
26,0,882.07068,0,1989.9606
27,1,1521.3374,0,1601.7383
28,0,1227.3231,0,1873.278
28,0,2320.4175,0,2713.1472
30,0,3016.9473,0,1806.0698
28,0,1721.2585,0,1392.1862
29,0,3277.6743,0,2526.2302
28,1,1910.7445,0,2867.4666
26,0,1432.6041,0,2368.2048
26,0,2372.7085,0,1335.6538
24,0,2428.5652,0,1894.524
23,1,1024.3884,0,872.60278
25,0,3215.1665,0,2830.0806
24,0,2631.6069,0,3379.4385
25,0,1344.0171,0,2701.3755
24,0,1124.1307,0,1069.7354
24,0,1334.343,0,2139.686
18,1,350.59433,0,1213.0542
19,1,1295.0835,0,3101.4165
18,1,743.65253,0,0
18,0,1436.3416,0,1671.8207
17,1,687.33459,1,689.9389
21,1,1951.5603,0,2102.6233
19,1,1159.1141,0,2609.3318
18,1,1786.8596,0,1476.3854
19,1,669.82385,1,1305.1724
26,0,1439.3708,0,998.37286
24,0,1693.6627,0,835.61951
24,0,1464.7554,0,920.30157
26,0,1424.2952,0,1360.7856
27,0,2100.2048,0,1645.3108
25,0,1421.2137,0,1402.7587
24,0,1059.0236,0,595.86249
24,0,724.74695,1,1480.842
25,0,2593.8079,0,3532.5657
36,0,3123.5178,0,3163.0781
38,0,2499.7695,0,3872.6296
38,0,3375.7761,0,2581.3435
36,0,2096.6675,0,4167.8706
38,0,2843.2019,0,3707.0859
38,0,3734.4355,0,3092.3606
36,0,1991.5619,0,2958.2776
37,0,2349.9478,0,3454.4397
35,0,1375.9143,0,2522.3621
23,0,1297.5261,0,799.90662
26,0,2088.5393,0,1833.3477
24,0,2043.3547,0,1841.9923
27,0,1946.4102,0,1694.8152
25,0,2599.5581,0,4387.2461
26,1,215.39067,1,857.61859
27,0,2220.802,0,3099.8411
23,1,2139.7297,0,2595.2595
23,1,789.3468,0,1093.6393
40,1,3165.0376,0,4453.3911
40,1,2318.1172,0,3006.1001
43,1,2193.8618,0,2642.448
40,1,2530.3926,0,1675.6949
41,1,3471.6479,0,4031.1543
43,1,2815.2131,0,1911.0104
41,1,3498.2104,0,2889.0591
40,1,2451.1255,0,2213.5728
43,1,2352.9026,0,1563.5741
34,0,2371.3596,0,3398.0469
32,0,1676.4506,0,0
31,0,1820.8177,0,1912.7347
32,0,3225.1101,0,1688.2235
34,0,2944.4888,0,3401.2141
30,0,2753.1443,0,3629.6355
31,0,2220.3091,0,1970.3678
32,0,934.96716,0,565.30219
30,0,3339.2644,0,4770.3486
54,1,4159.8188,0,3185.4971
53,1,3264.605,0,3102.1716
52,1,3937.1121,0,3320.3076
54,1,5200.8447,0,4929.7798
52,1,3843.0554,0,4269.4668
54,1,3279.0024,0,3212.0884
52,0,3240.0396,0,4274.3726
55,0,2819.4736,0,1773.5304
51,1,3823.1887,0,3630.9697
23,0,1567.838,0,2276.2312
21,0,2458.4148,0,1811.5592
22,0,2814.396,0,2559.2031
21,0,2516.6006,0,1770.4086
24,0,2179.3284,0,2021.7968
22,1,1041.8577,0,1839.0331
24,0,2440.2314,0,904.03497
23,1,1775.29,0,3188.6484
23,0,1372.3102,0,1241.2836
52,0,5528.6299,0,3791.4961
51,0,3506.0278,0,3365.6404
50,0,4449.1289,0,5595.4194
51,0,3637.3789,0,4267.4609
51,0,3565.9819,0,4383.415
53,0,3780.9485,0,3934.9243
52,0,3077.5249,0,2295.0491
52,0,3237.2827,0,2951.2322
52,0,4152.6499,0,3275.6279
30,0,2946.697,0,3882.9741
30,0,2602.1726,0,4014.0999
33,0,3741.5332,0,4368.9443
33,0,2846.2322,0,1899.9885
30,0,2049.6221,0,2973.114
30,0,2105.0879,0,1603.7477
29,1,3289.7598,0,3070.4563
31,0,1811.7064,0,1727.3102
31,0,2467.8301,0,3132.4419
21,0,1852.944,0,2319.1387
23,0,2938.0522,0,3291.4329
23,0,1832.274,0,3009.842
20,0,1608.3577,0,1454.5039
22,0,399.94507,0,1282.2146
22,0,1718.0248,0,1931.0195
20,0,922.57587,0,313.15454
21,0,2258.3662,0,3187.2832
21,0,1795.1865,0,2628.9277
48,0,3040.4165,0,2766.7095
48,0,3896.998,0,2730.8826
49,0,4164.5698,0,4237.7744
47,0,3245.9978,0,2896.4004
50,0,3598.1421,0,5069.5122
49,0,5360.2427,0,4702.5244
51,1,4616.3965,0,3438.156
47,0,3238.4373,0,1958.7755
50,0,3200.6992,0,3959.3259
35,0,2558.7554,0,2099.4946
35,0,2593.8723,0,1960.0911
36,0,2305.7732,0,1100.3055
32,0,1690.4655,0,2667.4399
35,0,2174.3711,0,4171.9805
35,0,3395.2075,0,2915.6116
34,0,2630.4468,0,1452.0883
36,0,1965.05,0,2582.0315
36,0,3258.6765,0,1936.3253
39,0,2056.6411,0,2736.7197
40,0,3410.4355,0,3994.9375
41,1,2276.7119,0,2036.4315
40,0,4616.2358,0,4717.354
39,0,3366.709,0,3193.7332
41,0,3170.5076,0,3535.4512
41,0,2711.269,0,3729.1672
41,0,3151.1626,0,1759.1768
38,0,2231.9436,0,1575.7207
38,1,2443.2759,0,2855.9502
38,0,3834.3645,0,2449.9722
41,0,2679.241,0,2425.4814
38,1,1861.7806,0,2344.4185
40,0,3001.3647,0,3267.0889
39,0,2262.0459,0,1362.8871
39,0,2478.012,0,2129.9158
41,0,2027.9426,0,3610.0713
41,0,3594.4824,0,3287.3611
55,1,2293.2207,0,2047.799
53,1,3882.9973,0,4130.8501
54,1,3007.0046,0,2909.7334
54,1,3868.0728,0,3183.4224
54,1,3373.364,0,1682.7258
55,1,4324.7051,0,4060.043
53,1,3805.4023,0,2268.6101
53,1,2913.8936,0,2723.0396
54,1,3665.748,0,4827.6372
42,1,2974.9878,0,3270.3459
44,0,2900.9663,0,4283.6182
40,0,2543.249,0,2771.1084
44,0,4770.6289,0,5621.4956
41,0,1975.1904,0,3387.9739
44,0,3167.9126,0,2288.5793
44,0,2357.8076,0,1111.5818
43,0,3576.6785,0,4593.8379
41,0,2720.0183,0,3458.1003
24,0,3049.8159,0,2461.6975
24,0,1890.3715,0,2678.8835
24,1,628.74347,0,1912.8837
23,0,2517.0088,0,3634.5149
24,0,1425.0516,0,1455.014
23,0,1298.0352,0,733.27942
21,0,0,0,696.94696
23,0,945.52112,0,1476.6239
23,0,1882.2539,0,1190.6769
42,0,1772.7721,0,1059.8925
38,0,2342.8162,0,2600.8577
40,0,2336.8728,0,1739.2688
40,1,3156.1665,0,2925.2476
39,0,3005.2002,0,3258.6875
39,0,3734.7671,0,3917.7212
40,0,2075.5278,0,2198.9602
39,0,4637.5308,0,5100.7612
41,0,1897.7874,0,1479.925
51,0,4205.5234,0,2613.0537
50,0,2811.6658,0,2200.0295
51,0,2422.4087,0,2342.6917
51,0,3035.759,0,4032.1968
52,0,3717.979,0,2779.5571
51,0,5051.6919,0,4188.1489
52,0,3375.3887,0,4091.6052
53,0,4554.6538,0,3645.9385
50,1,4391.0811,0,3509.9429
32,0,1526.8225,0,2496.1062
29,1,1072.9521,0,0
32,0,1647.1342,0,1933.498
